"","time","gFx","gFy","gFz","ax","ay","az","wx","wy","wz","gN","gNm","gNsd","switch","dt","pid"
"341",76.480407,0.0423,0.4076,1.0352,-0.3711,-0.1205,-0.7321,0.7634,0.2677,0.3221,0.43956609,0.146397249,0.114220167470548,0,0,0
"342",76.485571,-0.0486,0.4294,0.8264,-0.3711,-0.1205,-0.7321,0.7634,0.2677,0.3221,0.06968328,0.11934039,0.0523431898738412,0,0,0
"343",76.489003,-0.0486,0.4294,0.8264,-0.3711,-0.1205,-0.7321,0.1902,0.1438,0.5175,0.06968328,0.122986523,0.0497031665805894,0,0,0
"344",76.501222,-0.0486,0.4294,0.8264,-0.2782,-0.0718,-1.0117,0.1902,0.1438,0.5175,0.06968328,0.126632656,0.0465988964746377,0,0,0
"345",76.520037,-0.0486,0.4294,0.8264,-0.6131,0.0613,-0.5441,0.1902,0.1438,0.5175,0.06968328,0.130278789,0.0429297877902691,0,0,0
"346",76.539571,-0.0486,0.4294,0.8264,-0.2714,0.0071,0.218,0.1902,0.1438,0.5175,0.06968328,0.133924922,0.038534832935001,0,0,0
"347",76.547419,0.0066,0.4237,0.8885,-0.2714,0.0071,0.218,0.1902,0.1438,0.5175,0.1689975,0.137571055,0.0331263816540034,0,0,0
"348",76.548731,0.0066,0.4237,0.8885,-0.2714,0.0071,0.218,0.0798,-0.2336,0.8966,0.1689975,0.145724386,0.0482858746238905,0,0,0
"349",76.559479,0.0066,0.4237,0.8885,0.1986,-0.3764,-0.4641,0.0798,-0.2336,0.8966,0.1689975,0.153877717,0.0584633900699136,0,0,0
"350",76.579366,0.0066,0.4237,0.8885,0.9675,-0.7917,-1.438,0.0798,-0.2336,0.8966,0.1689975,0.162031048,0.0660051818594956,0,0,0
"351",76.599418,0.0066,0.4237,0.8885,0.7558,-0.1787,-1.685,0.0798,-0.2336,0.8966,0.1689975,0.170184379,0.0717472915844823,0,0,0
"352",76.613562,0.0394,0.4701,0.8268,0.7558,-0.1787,-1.685,0.0798,-0.2336,0.8966,0.10614461,0.17833771,0.0760982091161006,0,0,0
"353",76.614283,0.0394,0.4701,0.8268,0.7558,-0.1787,-1.685,-0.5864,0.5389,0.6383,0.10614461,0.19277633,0.0745607130696231,0,0,0
"354",76.620836,0.0394,0.4701,0.8268,0.2178,0.1977,-0.4855,-0.5864,0.5389,0.6383,0.10614461,0.22137437,0.0907316322337622,0,0,0
"355",76.639751,0.0394,0.4701,0.8268,0.7348,-0.307,0.876,-0.5864,0.5389,0.6383,0.10614461,0.24997241,0.0953295257646165,0,0,0
"356",76.659135,0.0394,0.4701,0.8268,0.8405,0.1092,0.6612,-0.5864,0.5389,0.6383,0.10614461,0.27857045,0.0901430425355318,0,0,0
"357",76.678805,0.0025,0.465,0.9134,0.8405,0.1092,0.6612,-0.5864,0.5389,0.6383,0.25053081,0.30716849,0.0731189304692751,0,0,0
"358",76.680972,0.0025,0.465,0.9134,0.8405,0.1092,0.6612,-0.6319,0.8219,0.1837,0.25053081,0.32132791,0.0746266959115691,0,0,0
"359",76.942283,-0.1406,0.1799,1.04,-0.0591,-0.309,0.8006,-0.7694,0.0101,-0.9887,0.33373237,0.182333975,0.159587920764616,0,0,0
"360",76.944492,-0.1406,0.1799,1.04,-0.0591,-0.309,0.8006,1.1418,-1.2984,-0.8961,0.33373237,0.176260246,0.154252246588124,0,0,0
"361",76.95848,-0.1406,0.1799,1.04,0.0254,-0.0805,0.0805,1.1418,-1.2984,-0.8961,0.33373237,0.170186517,0.148449413991446,0,0,0
"362",76.97699,-0.1406,0.1799,1.04,0.1768,-0.0142,-0.4074,1.1418,-1.2984,-0.8961,0.33373237,0.164112788,0.142122212425553,0,0,0
"363",76.998052,-0.1406,0.1799,1.04,0.2217,0.1013,-0.836,1.1418,-1.2984,-0.8961,0.33373237,0.158039059,0.135197040753392,0,0,0
"364",77.006878,-0.0061,0.2701,0.8706,0.2217,0.1013,-0.836,1.1418,-1.2984,-0.8961,0.0309355800000001,0.15196533,0.127576558213588,0,0,0
"365",77.008511,-0.0061,0.2701,0.8706,0.2217,0.1013,-0.836,0.699,-0.8039,-0.6742,0.0309355800000001,0.17617128,0.124998988305506,0,0,0
"366",77.016863,-0.0061,0.2701,0.8706,0.4991,0.1829,-0.9433,0.699,-0.8039,-0.6742,0.0309355800000001,0.195412371,0.114529287739935,0,0,0
"367",77.036544,-0.0061,0.2701,0.8706,-0.0051,0.0648,-0.7035,0.699,-0.8039,-0.6742,0.0309355800000001,0.214653462,0.0989265294998133,0,0,0
"368",77.056329,-0.0061,0.2701,0.8706,-0.2062,-0.0631,-0.3362,0.699,-0.8039,-0.6742,0.0309355800000001,0.233894553,0.075054970144434,0,0,0
"369",77.074364,-0.0668,0.2872,0.993,-0.2062,-0.0631,-0.3362,0.699,-0.8039,-0.6742,0.27299508,0.253135644,0.025638421631024,0,0,0
"370",77.077706,-0.0668,0.2872,0.993,-0.2062,-0.0631,-0.3362,0.1527,-0.1001,-0.3422,0.27299508,0.248170785,0.0261671045026431,0,0,0
"371",77.079075,-0.0668,0.2872,0.993,-0.3356,0.0881,0.3104,0.1527,-0.1001,-0.3422,0.27299508,0.241340091,0.0278295750181207,0,0,0
"372",77.096217,-0.0668,0.2872,0.993,-0.2671,0.1006,0.3476,0.1527,-0.1001,-0.3422,0.27299508,0.234509397,0.0275783945014587,0,0,0
"373",77.116377,-0.0668,0.2872,0.993,-0.1988,-0.0651,0.1699,0.1527,-0.1001,-0.3422,0.27299508,0.227678703,0.0253567574981283,0,0,0
"374",77.138422,-0.0668,0.2872,0.993,-0.3277,-0.082,0.172,0.1527,-0.1001,-0.3422,0.27299508,0.220848009,0.0205347794804718,0,0,0
"375",77.14132,-0.0682,0.2834,0.9687,-0.3277,-0.082,0.172,0.1527,-0.1001,-0.3422,0.22334649,0.214017315,0.00983381389676708,0,0,0
"376",77.144159,-0.0682,0.2834,0.9687,-0.3277,-0.082,0.172,0.2224,0.1463,-0.0374,0.22334649,0.20598696,0.0239810050943241,0,0,0
"377",77.155816,-0.0682,0.2834,0.9687,-0.2283,-0.0024,-0.0898,0.2224,0.1463,-0.0374,0.22334649,0.197956605,0.0301690198081948,0,0,0
"378",77.175843,-0.0682,0.2834,0.9687,0.0975,0.0324,-0.4679,0.2224,0.1463,-0.0374,0.22334649,0.18992625,0.0331955923025332,0,0,0
"379",77.196031,-0.0682,0.2834,0.9687,0.1501,0.1509,-0.1906,0.2224,0.1463,-0.0374,0.22334649,0.181895895,0.0339178622811086,0,0,0
"380",77.203261,-0.0331,0.3113,0.9522,0.1501,0.1509,-0.1906,0.2224,0.1463,-0.0374,0.20468814,0.17386554,0.032489873136102,0,0,0
"381",77.204966,-0.0331,0.3113,0.9522,0.1501,0.1509,-0.1906,0.1387,-0.0766,-0.0375,0.20468814,0.172710807,0.0314616097409032,0,0,0
"382",77.216567,-0.0331,0.3113,0.9522,0.0403,0.034,-0.0247,0.1387,-0.0766,-0.0375,0.20468814,0.171556074,0.0303498070672511,0,0,0
"383",77.235154,-0.0331,0.3113,0.9522,-0.099,-0.1384,-0.3408,0.1387,-0.0766,-0.0375,0.20468814,0.170401341,0.0291449062614964,0,0,0
"384",77.255103,-0.0331,0.3113,0.9522,-0.1387,-0.0553,-0.4893,0.1387,-0.0766,-0.0375,0.20468814,0.169246608,0.0278348199815455,0,0,0
"385",77.27019,-0.055,0.3163,0.9165,-0.1387,-0.0553,-0.4893,0.1387,-0.0766,-0.0375,0.14304294,0.168091875,0.0264038958538367,0,0,0
"386",77.27476,-0.055,0.3163,0.9165,-0.1387,-0.0553,-0.4893,0.0372,0.1348,0.0484,0.14304294,0.173101662,0.0258704288253953,0,0,0
"387",77.276185,-0.055,0.3163,0.9165,-0.0886,0.085,-0.3355,0.0372,0.1348,0.0484,0.14304294,0.178889478,0.0248527172901846,0,0,0
"388",77.295359,-0.055,0.3163,0.9165,-0.0391,0.0978,-0.2637,0.0372,0.1348,0.0484,0.14304294,0.184677294,0.0221719240663088,0,0,0
"389",77.316076,-0.055,0.3163,0.9165,0.0701,0.1114,-0.1771,0.0372,0.1348,0.0484,0.14304294,0.19046511,0.0170613325358484,0,0,0
"390",77.33517,-0.0574,0.3078,0.9461,0.0701,0.1114,-0.1771,0.0372,0.1348,0.0484,0.19314081,0.196252926,0.00401772447982184,0,0,0
"391",77.339079,-0.0574,0.3078,0.9461,0.0701,0.1114,-0.1771,-0.0733,-0.0653,0.0101,0.19314081,0.197030955,0.00410057287610519,0,0,0
"392",77.34095,-0.0574,0.3078,0.9461,-0.0428,-0.0075,-0.0628,-0.0733,-0.0653,0.0101,0.19314081,0.208431303,0.0348990070739052,0,0,0
"393",77.354753,-0.0574,0.3078,0.9461,-0.2022,-0.0831,-0.0675,-0.0733,-0.0653,0.0101,0.19314081,0.219831651,0.0461546212129144,0,0,0
"394",77.374017,-0.0574,0.3078,0.9461,-0.0512,-0.019,-0.102,-0.0733,-0.0653,0.0101,0.19314081,0.231231999,0.0524760878077016,0,0,0
"395",77.393938,-0.0574,0.3078,0.9461,0.0884,-0.0067,-0.0403,-0.0733,-0.0653,0.0101,0.19314081,0.242632347,0.0555734909073246,0,0,0
"396",77.400578,-0.047,0.3043,0.9519,0.0884,-0.0067,-0.0403,-0.0733,-0.0653,0.0101,0.2009211,0.254032695,0.0559845367881368,0,0,0
"397",77.404234,-0.047,0.3043,0.9519,0.0884,-0.0067,-0.0403,-0.1555,0.049,0.0744,0.2009211,0.238411947,0.0861277934164349,0,0,0
