"","time","gFx","gFy","gFz","ax","ay","az","wx","wy","wz","gN","gNm","gNsd","switch","dt","pid"
"442",10.752603,0.6131,1.0616,0.8718,0.0371,0.5109,7.1175,2.1241,-1.4965,0.4086,1.46292141,0.557588502,0.533041905820227,0,0.0372529999999998,2
"443",10.791266,0.6131,1.0616,0.8718,0.0371,0.5109,7.1175,2.1515,-1.4965,0.0708,1.46292141,0.474386581,0.431241706866468,0,0.0386629999999997,2
"444",10.792371,0.1679,0.5611,0.5659,0.0371,0.5109,7.1175,2.1515,-1.4965,0.0708,0.13673357,0.39118466,0.269112764867966,0,0.00110499999999902,2
"445",10.793122,0.1679,0.5611,0.5659,-3.147,-2.8053,5.5766,2.1515,-1.4965,0.0708,0.13673357,0.440601523,0.26248682511441,0,0.000751000000001056,2
"446",10.830881,0.1679,0.5611,0.5659,-4.7389,-4.8566,5.2684,2.1515,-1.4965,0.0708,0.13673357,0.441996233,0.260723974137781,0,0.0377589999999994,2
"447",10.869814,0.1679,0.5611,0.5659,-4.7389,-4.8566,5.2684,2.1729,-1.0778,-0.2695,0.13673357,0.443390943,0.258940775698935,0,0.0389330000000001,2
"448",10.870928,0.1679,0.5611,0.5659,-4.4367,-7.1475,4.3955,2.1729,-1.0778,-0.2695,0.13673357,0.444785653,0.257136806480029,0,0.00111399999999939,2
"449",10.871716,0.074,0.1458,0.2621,-4.4367,-7.1475,4.3955,2.1729,-1.0778,-0.2695,0.70456995,0.446180363,0.255311626197755,0,0.000788000000000011,2
"450",10.908464,0.205,-0.2988,-0.1944,-4.4367,-7.1475,4.3955,2.1729,-1.0778,-0.2695,0.6309022,0.390791435,0.253098969375147,0,0.0367480000000011,2
"451",10.909643,0.205,-0.2988,-0.1944,-4.9266,-9.6313,2.317,2.1729,-1.0778,-0.2695,0.6309022,0.352930574,0.241229678552987,0,0.00117900000000049,2
"452",10.948729,0.205,-0.2988,-0.1944,-4.9266,-9.6313,2.317,2.2106,-1.0117,0.7583,0.6309022,0.315069713,0.221673170346676,0,0.0390859999999993,2
"453",10.950423,0.205,-0.2988,-0.1944,-3.1826,-11.1913,0.8615,2.2106,-1.0117,0.7583,0.6309022,0.314582192,0.220905420076183,0,0.00169400000000053,2
"454",10.98766,0.205,-0.2988,-0.1944,-3.1826,-11.1913,0.8615,1.1117,-0.7891,0.4529,0.6309022,0.314094671,0.220133792535408,0,0.0372369999999993,2
"455",10.989265,0.3021,-0.5914,-0.4564,-3.1826,-11.1913,0.8615,1.1117,-0.7891,0.4529,0.15068067,0.31360715,0.21935824680761,0,0.00160499999999963,2
"456",10.990203,0.3021,-0.5914,-0.4564,-2.3818,-12.7544,-0.3679,1.1117,-0.7891,0.4529,0.15068067,0.361141782,0.231307412123457,0,0.000937999999999661,2
"457",11.026224,0.3021,-0.5914,-0.4564,-2.3334,-13.5611,-1.1,1.1117,-0.7891,0.4529,0.15068067,0.411074241,0.234696919160144,0,0.0360209999999999,2
"458",11.065945,0.3021,-0.5914,-0.4564,-2.3334,-13.5611,-1.1,-0.0916,-0.5663,-0.3541,0.15068067,0.4610067,0.226100889519541,0,0.0397210000000001,2
"459",11.067679,0.3021,-0.5914,-0.4564,-2.5897,-12.0066,-2.0013,-0.0916,-0.5663,-0.3541,0.15068067,0.510939159,0.204009862599934,0,0.00173400000000079,2
"460",11.068762,0.2856,-0.4416,-0.5207,-2.5897,-12.0066,-2.0013,-0.0916,-0.5663,-0.3541,0.25229359,0.560871618,0.163027234696574,0,0.0010829999999995,2
"461",11.104553,0.2856,-0.4416,-0.5207,-0.9111,-10.56,0.3297,-0.0916,-0.5663,-0.3541,0.25229359,0.544440142,0.201358764623955,0,0.0357909999999997,2
"462",11.106277,0.3575,-0.0576,-0.207,-0.9111,-10.56,0.3297,-0.0916,-0.5663,-0.3541,0.62602699,0.528008666,0.232191385688103,0,0.00172400000000117,2
"463",11.143439,0.3575,-0.0576,-0.207,-0.9111,-10.56,0.3297,-1.3216,-0.6977,-0.3661,0.62602699,0.47420385,0.266725959819007,0,0.0371620000000004,2
"464",11.144992,0.3575,-0.0576,-0.207,-0.9846,-8.0444,1.1906,-1.3216,-0.6977,-0.3661,0.62602699,0.420399034,0.286250581126811,0,0.00155299999999947,2
"465",11.182207,0.3575,-0.0576,-0.207,-0.9846,-8.0444,1.1906,-2.0234,-0.6191,-1.1482,0.62602699,0.475671876,0.371143162384436,0,0.0372149999999998,2
"466",11.183478,0.2057,0.3112,0.1041,-0.9846,-8.0444,1.1906,-2.0234,-0.6191,-1.1482,0.65000526,0.530944718,0.432164339588912,0,0.00127099999999913,2
"467",11.184246,0.2057,0.3112,0.1041,-1.2421,-5.8424,2.5893,-2.0234,-0.6191,-1.1482,0.65000526,0.665376358,0.634864128166713,0,0.000768000000000768,2
"468",11.222361,0.2057,0.3112,0.1041,-1.7592,-4.6935,3.5298,-2.0234,-0.6191,-1.1482,0.65000526,0.799807998,0.761038240959106,0,0.0381149999999995,2
"469",11.260069,0.2057,0.3112,0.1041,-1.7592,-4.6935,3.5298,-2.2886,-0.7188,-1.4124,0.65000526,0.934239638,0.845663198513492,0,0.0377080000000003,2
"470",11.260892,0.0032,0.8182,0.2063,-1.7592,-4.6935,3.5298,-2.2886,-0.7188,-1.4124,0.0879788299999998,1.068671278,0.900529613386867,0,0.000823000000000462,2
"471",11.261332,0.0032,0.8182,0.2063,-3.3275,-1.5816,2.4017,-2.2886,-0.7188,-1.4124,0.0879788299999998,1.259305561,0.871157525930208,0,0.00043999999999933,2
"472",11.300637,0.0032,0.8182,0.2063,-1.8655,0.9572,3.8227,-2.2886,-0.7188,-1.4124,0.0879788299999998,1.456949183,0.796924914922177,0,0.0393050000000006,2
"473",11.339996,0.0032,0.8182,0.2063,-1.8655,0.9572,3.8227,-2.5567,-0.8022,-0.8433,0.0879788299999998,1.654592805,0.651503288916215,0,0.0393589999999993,2
"474",11.341531,0.0366,1.3372,0.4351,-1.8655,0.9572,3.8227,-2.5567,-0.8022,-0.8433,1.17875541,1.852236427,0.356394558487665,0,0.00153500000000051,2
"475",11.342603,0.0366,1.3372,0.4351,-1.8702,4.0507,3.9054,-2.5567,-0.8022,-0.8433,1.17875541,1.940802391,0.270011835107461,0,0.00107200000000063,2
"476",11.379633,-0.105,1.5795,0.5371,-1.4673,5.7122,2.9672,-2.5567,-0.8022,-0.8433,1.99432166,1.972366352,0.124630699126956,0,0.0370299999999997,2
"477",11.418105,-0.105,1.5795,0.5371,-1.4673,5.7122,2.9672,-2.1274,-0.8014,-1.1879,1.99432166,1.87741546,0.317894505414188,0,0.0384720000000005,2
"478",11.419206,-0.105,1.5795,0.5371,-2.6432,6.5744,3.7135,-2.1274,-0.8014,-1.1879,1.99432166,1.782464568,0.408100717414734,0,0.00110100000000024,2
"479",11.454697,-0.105,1.5795,0.5371,-2.6432,6.5744,3.7135,-1.6049,-0.5893,-1.3038,1.99432166,1.687513676,0.460435281131389,0,0.0354909999999986,2
"480",11.455369,-0.2756,1.5912,0.5065,-2.6432,6.5744,3.7135,-1.6049,-0.5893,-1.3038,2.06441505,1.592562784,0.487257913471802,0,0.000671999999999784,2
"481",11.455664,-0.2756,1.5912,0.5065,-3.8387,6.6951,2.0928,-1.6049,-0.5893,-1.3038,2.06441505,1.490602553,0.484218629556363,0,0.000295000000001266,2
"482",11.495379,-0.2756,1.5912,0.5065,-2.9059,6.2595,2.6248,-1.6049,-0.5893,-1.3038,2.06441505,1.388642322,0.456522850771696,0,0.0397149999999993,2
"483",11.535315,-0.2756,1.5912,0.5065,-3.2527,5.6674,0.4407,-1.6049,-0.5893,-1.3038,2.06441505,1.249342007,0.439623947916245,0,0.0399360000000009,2
"484",11.536824,-0.2981,1.5153,0.3992,-3.2527,5.6674,0.4407,-1.6049,-0.5893,-1.3038,1.74435834,1.110041692,0.367428950923992,0,0.00150899999999865,2
"485",11.537714,-0.2981,1.5153,0.3992,-3.2527,5.6674,0.4407,-0.9957,-0.3558,-1.0252,1.74435834,0.968451938999999,0.368641769717775,0,0.000890000000000057,2
"486",11.572849,-0.2344,1.2967,0.3293,-3.2527,5.6674,0.4407,-0.9957,-0.3558,-1.0252,1.04481274,0.826862186,0.303708945093049,0,0.0351350000000004,2
"487",11.574199,-0.2344,1.2967,0.3293,-2.1123,5.7689,1.7641,-0.9957,-0.3558,-1.0252,1.04481274,0.755226993,0.329938982374705,0,0.00135000000000041,2
"488",11.612047,-0.2344,1.2967,0.3293,-2.1123,5.7689,1.7641,-0.4977,-0.2132,-0.4,1.04481274,0.6835918,0.337752547509017,0,0.0378480000000003,2
"489",11.613345,-0.2344,1.2967,0.3293,-2.1068,3.3839,-0.253,-0.4977,-0.2132,-0.4,1.04481274,0.608707425,0.331727001092746,0,0.00129800000000024,2
"490",11.650447,-0.2344,1.2967,0.3293,-2.1068,3.3839,-0.253,-0.2086,-0.0728,-0.2241,1.04481274,0.53382305,0.30585508842687,0,0.0371019999999991,2
"491",11.651651,-0.2344,1.2967,0.3293,-1.1805,2.8606,0.5422,-0.2086,-0.0728,-0.2241,1.04481274,0.458938675,0.254146373054378,0,0.00120399999999954,2
"492",11.652345,-0.1639,1.1415,0.3762,-1.1805,2.8606,0.5422,-0.2086,-0.0728,-0.2241,0.6714119,0.383033915,0.152912007270867,0,0.000694000000001083,2
"493",11.68941,-0.1639,1.1415,0.3762,-1.3407,1.4725,0.0444,-0.2086,-0.0728,-0.2241,0.6714119,0.344469239,0.116364249815417,0,0.0370650000000001,2
"494",11.962688,-0.0241,0.9816,0.3952,-0.1287,-0.1218,-0.0464,-0.0093,0.0353,0.0383,0.32030241,0.459985789,0.348890281441729,0,0.273277999999999,2
"495",12.0024,-0.0241,0.9816,0.3952,-0.1287,-0.1218,-0.0464,0.0114,0.0031,0.1344,0.32030241,0.571700434,0.460270554020559,0,0.0397119999999997,2
"496",12.003647,-0.0241,0.9816,0.3952,0.0282,-0.0044,0.2355,0.0114,0.0031,0.1344,0.32030241,0.683415079,0.523679142399782,0,0.00124700000000111,2
"497",12.004453,-0.0198,0.9565,0.3903,0.0282,-0.0044,0.2355,0.0114,0.0031,0.1344,0.26761838,0.795129724,0.555785041489087,0,0.000805999999998974,2
"498",12.040858,-0.0198,0.9565,0.3903,-0.2477,0.5113,0.1182,0.0114,0.0031,0.1344,0.26761838,1.250736355,1.36036294115497,0,0.0364050000000002,2
"499",12.042177,-0.0172,1.0281,0.3991,-0.2477,0.5113,0.1182,0.0114,0.0031,0.1344,0.41656626,1.706342986,1.7120147589807,0,0.00131900000000051,2
"500",12.079835,-0.0172,1.0281,0.3991,-0.2477,0.5113,0.1182,0.0176,0.03,0.0577,0.41656626,2.147054829,1.90002856193945,0,0.0376579999999986,2
"501",12.081073,-0.0172,1.0281,0.3991,-0.0125,0.756,0.3125,0.0176,0.03,0.0577,0.41656626,2.429835214,1.82272200302308,0,0.00123800000000074,2
"502",12.119667,-0.0172,1.0281,0.3991,-0.0125,0.756,0.3125,0.026,0.0443,-0.1065,0.41656626,2.712615599,1.69021390023716,0,0.0385939999999998,2
"503",12.120962,-0.0329,1.4399,0.4038,-0.0125,0.756,0.3125,0.026,0.0443,-0.1065,1.43744886,2.995395984,1.48782765162402,0,0.00129500000000071,2
"504",12.121866,-0.0329,1.4399,0.4038,-0.133,1.7367,0.38,0.026,0.0443,-0.1065,1.43744886,3.049544559,1.43369584138114,0,0.000904000000000238,2
"505",12.157041,-0.0329,1.4399,0.4038,-0.0309,6.4256,0.2436,0.026,0.0443,-0.1065,1.43744886,3.103693134,1.37507116295688,0,0.0351749999999988,2
"506",12.196123,-0.0329,1.4399,0.4038,-0.0309,6.4256,0.2436,0.1307,-0.2094,-0.0959,1.43744886,3.157841709,1.31135118627433,0,0.0390820000000005,2
"507",12.197278,-0.0052,2.2719,0.6798,-0.0309,6.4256,0.2436,0.1307,-0.2094,-0.0959,4.82368469,3.211990284,1.24175176957236,0,0.00115500000000068,2
"508",12.198141,-0.0052,2.2719,0.6798,1.79,13.111,2.8599,0.1307,-0.2094,-0.0959,4.82368469,2.927515276,1.15427390597874,0,0.000862999999998948,2
"509",12.235179,-0.0052,2.2719,0.6798,-2.6304,11.0675,3.943,0.1307,-0.2094,-0.0959,4.82368469,2.453536675,1.25765540266221,0,0.0370380000000008,2
"510",12.274071,-0.4189,1.8637,0.6289,-2.6304,11.0675,3.943,0.1307,-0.2094,-0.0959,3.24437011,1.979558074,1.15404118349819,0,0.0388919999999988,2
"511",12.275613,-0.4189,1.8637,0.6289,-3.4728,7.9362,3.647,0.1307,-0.2094,-0.0959,3.24437011,1.663510931,1.20098184668279,0,0.0015420000000006,2
"512",12.276567,-0.4189,1.8637,0.6289,-3.4728,7.9362,3.647,1.5645,0.1936,-0.656,3.24437011,1.347463788,1.1536616930573,0,0.000954000000000121,2
"513",12.313972,0.0529,1.4502,0.8204,-3.4728,7.9362,3.647,1.5645,0.1936,-0.656,1.97893461,1.031416645,0.998771631109235,0,0.0374049999999997,2
"514",12.315174,0.0529,1.4502,0.8204,-1.9952,6.1757,4.8097,1.5645,0.1936,-0.656,1.97893461,0.911537687,0.942781960463153,0,0.00120200000000104,2
"515",12.352705,0.0529,1.4502,0.8204,-1.9952,6.1757,4.8097,1.7308,-0.0104,2.2618,1.97893461,0.791658729,0.864982891169576,0,0.0375309999999995,2
"516",12.354173,0.0529,1.4502,0.8204,0.1525,2.5868,7.4614,1.7308,-0.0104,2.2618,1.97893461,0.665390914,0.757949316076096,0,0.00146799999999914,2
"517",12.39268,0.0529,1.4502,0.8204,0.1525,2.5868,7.4614,2.6683,-0.3405,1.4388,1.97893461,0.539123099,0.604440893450927,0,0.038507000000001,2
"518",12.394049,0.1108,0.6632,0.5138,0.1525,2.5868,7.4614,2.6683,-0.3405,1.4388,0.0838986799999999,0.412855284,0.347534582196762,0,0.0013690000000004,2
"519",12.394952,0.1108,0.6632,0.5138,0.2214,-1.7768,6.6779,2.6683,-0.3405,1.4388,0.0838986799999999,0.476091062,0.338440009864611,0,0.00090299999999921,2
"520",12.431345,0.1108,0.6632,0.5138,-1.2539,-6.8645,4.3859,2.6683,-0.3405,1.4388,0.0838986799999999,0.500884296,0.314770430135933,0,0.0363930000000003,2
"521",12.470561,0.1108,0.6632,0.5138,-1.2539,-6.8645,4.3859,2.2568,-0.0867,-0.4293,0.0838986799999999,0.52567753,0.286798182011378,0,0.0392159999999997,2
"522",12.471922,0.1108,0.6632,0.5138,-2.3456,-10.1171,2.3045,2.2568,-0.0867,-0.4293,0.0838986799999999,0.550470764,0.253100693061818,0,0.00136099999999928,2
"523",12.473304,-0.1347,0.0132,0.0392,-2.3456,-10.1171,2.3045,2.2568,-0.0867,-0.4293,0.78014503,0.575263998,0.210951924755342,0,0.00138200000000133,2
"524",12.509194,-0.1347,0.0132,0.0392,-2.626,-10.4225,1.9989,2.2568,-0.0867,-0.4293,0.78014503,0.540246425,0.20203917079706,0,0.0358900000000002,2
"525",12.5118,-0.1863,-0.1332,-0.1769,-2.626,-10.4225,1.9989,2.2568,-0.0867,-0.4293,0.71625646,0.505228852,0.18551005910327,0,0.00260599999999833,2
"526",12.547615,-0.1863,-0.1332,-0.1769,-2.626,-10.4225,1.9989,1.1724,0.2663,-0.8912,0.71625646,0.476600136,0.170834927890913,0,0.0358150000000013,2
"527",12.549135,-0.1863,-0.1332,-0.1769,-2.2839,-11.2326,0.8068,1.1724,0.2663,-0.8912,0.71625646,0.44797142,0.14877440069605,0,0.0015199999999993,2
"528",12.587156,-0.1863,-0.1332,-0.1769,-2.2839,-11.2326,0.8068,1.2722,0.3509,-0.4348,0.71625646,0.419342704,0.115159590019352,0,0.0380210000000005,2
"529",12.590195,-0.2948,-0.3605,-0.5013,-3.0836,-13.155,-0.9298,1.2722,0.3509,-0.4348,0.33183102,0.448373823,0.126017382178025,0,0.00303899999999935,2
"530",12.625521,-0.2948,-0.3605,-0.5013,-3.0744,-12.5494,-1.9122,1.2722,0.3509,-0.4348,0.33183102,0.485954679,0.142375374721497,0,0.0353260000000013,2
"531",12.665442,-0.2948,-0.3605,-0.5013,-3.0744,-12.5494,-1.9122,0.461,0.7499,-0.7888,0.33183102,0.523535535,0.146705908248322,0,0.0399209999999997,2
"532",12.666879,-0.269,-0.2253,-0.4969,-3.0744,-12.5494,-1.9122,0.461,0.7499,-0.7888,0.4299693,0.561116391,0.140128545181334,0,0.00143699999999924,2
"533",12.667846,-0.269,-0.2253,-0.4969,-2.4245,-11.4241,-1.5357,0.461,0.7499,-0.7888,0.4299693,0.518699132,0.22358499069809,0,0.00096700000000105,2
"534",12.703766,-0.269,-0.2253,-0.4969,-2.1134,-10.2616,-0.6379,0.461,0.7499,-0.7888,0.4299693,0.476281873,0.276308182487351,0,0.0359199999999991,2
"535",12.743249,-0.269,-0.2253,-0.4969,-2.1134,-10.2616,-0.6379,-0.4788,1.1589,-1.8855,0.4299693,0.433864614,0.314171768474879,0,0.0394830000000006,2
"536",12.744829,-0.269,-0.2253,-0.4969,-1.5589,-6.7547,0.8727,-0.4788,1.1589,-1.8855,0.4299693,0.391447355,0.342145164012256,0,0.0015799999999988,2
"537",12.745935,-0.2729,0.1961,-0.2373,-1.5589,-6.7547,0.8727,-0.4788,1.1589,-1.8855,0.63075909,0.429874599,0.367585884180577,0,0.00110600000000005,2
"538",12.781199,-0.1723,0.2292,-0.1007,-1.5589,-6.7547,0.8727,-0.4788,1.1589,-1.8855,0.70763958,0.448222864,0.382984097771178,0,0.0352640000000015,2
"539",12.783526,-0.1723,0.2292,-0.1007,-1.5589,-6.7547,0.8727,-1.1364,0.7239,-0.7688,0.70763958,0.45888308,0.392375635684147,0,0.0023269999999993,2
"540",12.785038,-0.1723,0.2292,-0.1007,0.8625,-8.6294,1.7916,-1.1364,0.7239,-0.7688,0.70763958,0.691883484,0.908653582629819,0,0.00151199999999996,2
"541",12.821116,-0.1723,0.2292,-0.1007,-0.7639,-5.6905,1.1169,-1.1364,0.7239,-0.7688,0.70763958,0.924883888,1.17332918926721,0,0.0360779999999998,2
"542",12.860435,-0.0628,0.7988,0.3901,-0.7639,-5.6905,1.1169,-1.1364,0.7239,-0.7688,0.00579671000000015,1.157884292,1.34428746886961,0,0.0393190000000008,2
"543",12.86196,-0.0628,0.7988,0.3901,1.1395,-2.0379,4.6266,-1.1364,0.7239,-0.7688,0.00579671000000015,1.461068983,1.39646215514124,0,0.00152499999999911,2
"544",12.862906,-0.0628,0.7988,0.3901,1.1395,-2.0379,4.6266,-2.4858,0.6167,-0.4952,0.00579671000000015,1.796416963,1.4107425431221,0,0.00094600000000078,2
"545",12.898963,-0.0628,0.7988,0.3901,0.4807,0.1601,4.5019,-2.4858,0.6167,-0.4952,0.00579671000000015,2.131764943,1.33430702376702,0,0.0360569999999996,2
"546",12.938874,-0.0173,1.1762,0.4801,0.4807,0.1601,4.5019,-2.4858,0.6167,-0.4952,0.81424174,2.467112923,1.1491947976039,0,0.039911,2
"547",12.940219,-0.0173,1.1762,0.4801,0.4807,0.1601,4.5019,-2.6,0.6659,0.0679,0.81424174,2.7216164,1.01664429843616,0,0.0013450000000006,2
"548",12.941053,-0.0173,1.1762,0.4801,1.1938,2.1136,3.4387,-2.6,0.6659,0.0679,0.81424174,3.083175855,0.899059716831815,0,0.000833999999999335,2
"549",12.976126,-0.1093,1.7807,0.8092,1.1938,2.1136,3.4387,-2.6,0.6659,0.0679,3.03764362,3.44473531,0.540879457083237,0,0.0350730000000006,2
"550",12.977328,-0.1093,1.7807,0.8092,2.0231,5.3217,5.8868,-2.6,0.6659,0.0679,3.03764362,3.583954577,0.600355037322051,0,0.00120199999999926,2
"551",13.015133,-0.1093,1.7807,0.8092,2.0231,5.3217,5.8868,-2.9851,0.6092,-0.493,3.03764362,4.140402865,1.66770242324275,0,0.0378050000000005,2
"552",13.016288,-0.1093,1.7807,0.8092,0.5462,9.2261,5.2259,-2.9851,0.6092,-0.493,3.03764362,4.696851153,2.12460807426036,0,0.00115499999999891,2
"553",13.054409,-0.2289,1.9073,0.6849,0.5462,9.2261,5.2259,-2.9851,0.6092,-0.493,3.35927651,5.253299441,2.35767055820056,0,0.0381210000000003,2
"554",13.055705,-0.2289,1.9073,0.6849,0.5462,9.2261,5.2259,-1.8608,0.4382,-0.1519,3.35927651,5.77758444,2.46995425857835,0,0.00129599999999996,2
"555",13.056588,-0.2289,1.9073,0.6849,-0.8097,8.9344,4.0978,-1.8608,0.4382,-0.1519,3.35927651,5.933789827,2.34632153941515,0,0.000882999999999967,2
"556",13.093657,-0.2289,1.9073,0.6849,-0.0794,10.7505,2.2769,-1.8608,0.4382,-0.1519,3.35927651,6.089995214,2.20353193709156,0,0.0370690000000007,2
"557",13.13276,0.0234,2.1232,0.8493,-0.0794,10.7505,2.2769,-1.8608,0.4382,-0.1519,4.42983629,6.246200601,2.03756195828405,0,0.039102999999999,2
"558",13.134305,0.0234,2.1232,0.8493,-0.0794,10.7505,2.2769,-1.1199,0.3553,0.8181,4.42983629,6.29535001,1.99434962255269,0,0.00154500000000013,2
"559",13.135114,0.0234,2.1232,0.8493,1.8261,11.2479,4.0175,-1.1199,0.3553,0.8181,4.42983629,6.344499419,1.94880321145658,0,0.000809000000000282,2
"560",13.172232,-0.136,2.9667,0.7631,1.8261,11.2479,4.0175,-1.1199,0.3553,0.8181,8.6021265,6.010699794,2.5164079198244,0,0.0371179999999995,2
"561",13.173589,-0.136,2.9667,0.7631,1.2246,13.5317,4.3384,-1.1199,0.3553,0.8181,8.6021265,5.259671148,2.76546214756271,0,0.0013570000000005,2
"562",13.21023,-0.136,2.9667,0.7631,-0.2674,19.6418,3.2435,-1.1199,0.3553,0.8181,8.6021265,4.508642502,2.7766565846154,0,0.0366409999999995,2
"563",13.211692,-0.136,2.9667,0.7631,-0.2674,19.6418,3.2435,-0.004,0.2218,0.5689,8.6021265,3.757613856,2.5531219157754,0,0.00146200000000007,2
"564",13.250514,-0.1838,2.1345,1.0637,-0.2674,19.6418,3.2435,-0.004,0.2218,0.5689,4.92133038,2.90283816,2.15004352546903,0,0.0388220000000015,2
"565",13.251874,-0.1838,2.1345,1.0637,0.3247,16.4767,9.549,-0.004,0.2218,0.5689,4.92133038,2.416142076,2.19278909934399,0,0.00136000000000003,2
"566",13.252772,-0.1838,2.1345,1.0637,0.3247,16.4767,9.549,1.7769,0.1734,0.4926,4.92133038,1.993049809,2.05985534301587,0,0.000897999999999399,2
"567",13.289063,-0.1838,2.1345,1.0637,-1.623,7.8547,6.5233,1.7769,0.1734,0.4926,4.92133038,1.569957542,1.81104681143863,0,0.0362910000000003,2
"568",13.327916,-0.1838,2.1345,1.0637,-1.623,7.8547,6.5233,2.5301,0.2331,1.2642,4.92133038,1.146865275,1.38527383264639,0,0.0388529999999996,2
"569",13.329246,0.0022,1.1004,0.8252,-1.623,7.8547,6.5233,2.5301,0.2331,1.2642,1.09184004,0.723773008,0.400353779461855,0,0.00132999999999939,2
"570",13.330146,0.0022,1.1004,0.8252,0.3864,-0.2419,6.3999,2.5301,0.2331,1.2642,1.09184004,0.683629775,0.378898029388873,0,0.000899999999999679,2
"571",13.36673,0.0022,1.1004,0.8252,-0.8466,0.1715,7.0524,2.5301,0.2331,1.2642,1.09184004,0.643486542,0.351088621048481,0,0.0365840000000013,2
"572",13.406689,0.0022,1.1004,0.8252,-0.8466,0.1715,7.0524,2.5491,-0.0547,1.2208,1.09184004,0.585109929,0.314926166082416,0,0.0399589999999996,2
"573",13.40819,0.1651,0.3826,0.7563,-0.8466,0.1715,7.0524,2.5491,-0.0547,1.2208,0.05436954,0.526733316,0.2598476613809,0,0.00150099999999931,2
"574",13.409167,0.1651,0.3826,0.7563,0.6913,-6.2088,8.352,2.5491,-0.0547,1.2208,0.05436954,0.521891581,0.269884395923895,0,0.000977000000000672,2
"575",13.44479,0.2082,-0.2349,-0.1052,0.6913,-6.2088,8.352,2.5491,-0.0547,1.2208,0.69040771,0.517049846,0.279467838908045,0,0.0356229999999993,2
"576",13.446351,0.2082,-0.2349,-0.1052,-0.1682,-13.2765,3.2315,2.5491,-0.0547,1.2208,0.69040771,0.448604294,0.313978128383279,0,0.00156100000000059,2
"577",13.482885,0.2082,-0.2349,-0.1052,-0.1682,-13.2765,3.2315,2.6444,-0.5284,1.3333,0.69040771,0.41973869,0.302330656248928,0,0.0365339999999996,2
"578",13.484488,0.2082,-0.2349,-0.1052,0.3879,-12.2962,0.2053,2.6444,-0.5284,1.3333,0.69040771,0.390873086,0.287008326423747,0,0.00160300000000113,2
"579",13.520675,0.2082,-0.2349,-0.1052,0.3879,-12.2962,0.2053,1.1317,-0.4103,0.1776,0.69040771,0.362007482,0.267380115732311,0,0.036187,2
"580",13.52156,0.2082,-0.2349,-0.1052,2.9856,-10.9189,2.9982,1.1317,-0.4103,0.1776,0.69040771,0.333141878,0.24240228188963,0,0.00088499999999847,2
"581",13.522106,0.4652,-0.2537,-0.1056,2.9856,-10.9189,2.9982,1.1317,-0.4103,0.1776,0.50807391,0.304276274,0.210176115116315,0,0.000546000000001712,2
"582",13.56027,0.4652,-0.2537,-0.1056,2.594,-13.138,0.4103,1.1317,-0.4103,0.1776,0.50807391,0.29364405,0.201219484588564,0,0.0381639999999983,2
"583",13.598695,0.3649,-0.5803,-0.5797,2.594,-13.138,0.4103,1.1317,-0.4103,0.1776,0.00595218999999991,0.31143524,0.228324855357668,0,0.0384250000000002,2
"584",13.599686,0.3649,-0.5803,-0.5797,2.1723,-14.9293,-2.211,1.1317,-0.4103,0.1776,0.00595218999999991,0.379438602,0.228500867828134,0,0.000991000000000852,2
"585",13.600278,0.3649,-0.5803,-0.5797,2.1723,-14.9293,-2.211,1.3294,-0.8386,-0.2205,0.00595218999999991,0.415709357,0.187788955603114,0,0.00059199999999926,2
"586",13.638323,0.4444,-0.2484,-0.3729,2.1723,-14.9293,-2.211,1.3294,-0.8386,-0.2205,0.40175167,0.451980112,0.124069550605858,0,0.0380450000000003,2
"587",13.640262,0.4444,-0.2484,-0.3729,1.7294,-14.145,-2.5391,1.3294,-0.8386,-0.2205,0.40175167,0.448670919,0.125984637912377,0,0.00193900000000014,2
"588",13.677216,0.4444,-0.2484,-0.3729,1.7294,-14.145,-2.5391,-0.7529,-1.0803,-0.0517,0.40175167,0.445361726,0.127775856771991,0,0.0369539999999997,2
"589",13.678691,0.4444,-0.2484,-0.3729,2.993,-11.2131,-0.7137,-0.7529,-1.0803,-0.0517,0.40175167,0.442052533,0.129448349310645,0,0.001475000000001,2
"590",13.716466,0.4444,-0.2484,-0.3729,2.993,-11.2131,-0.7137,-1.818,-1.3099,0.1339,0.40175167,0.458735162,0.134335111348335,0,0.0377749999999999,2
"591",13.717977,0.4444,-0.2484,-0.3729,2.9179,-8.0072,1.9526,-1.818,-1.3099,0.1339,0.40175167,0.475417791,0.136808268137551,0,0.00151099999999893,2
"592",13.718828,0.2557,0.1979,0.0973,2.9179,-8.0072,1.9526,-1.818,-1.3099,0.1339,0.68598581,0.577085265,0.324709156272854,0,0.000851000000000823,2
"593",13.755961,0.2557,0.1979,0.0973,0.334,-6.5259,3.2565,-1.818,-1.3099,0.1339,0.68598581,0.650329325,0.420485565325327,0,0.037132999999999,2
"594",13.793888,-0.0016,0.6057,0.2539,0.334,-6.5259,3.2565,-1.818,-1.3099,0.1339,0.36865974,0.723573385,0.486064446988113,0,0.0379270000000016,2
"595",13.795086,-0.0016,0.6057,0.2539,0.334,-6.5259,3.2565,-1.6764,-1.2846,0.0928,0.36865974,0.828550052,0.513483078205755,0,0.0011979999999987,2
"596",13.795842,-0.0016,0.6057,0.2539,-1.0979,-4.3809,2.7557,-1.6764,-1.2846,0.0928,0.36865974,0.933526719,0.516315779446015,0,0.000756000000000867,2
