"","pid","mean_gFx_0","mean_gFx_2","mean_gFx_4","mean_gFx_5","mean_gFx_6","mean_gFx_7","mean_gFx_10","mean_gFx_12","mean_gFx_13","mean_gFx_14","mean_gFx_16","mean_gFx_17","mean_gFx_18","mean_gFx_19","mean_gFx_22","mean_gFx_23","mean_gFx_25","mean_gFx_28","mean_gFx_29","mean_gFx_32","mean_gFx_33","mean_gFx_34","mean_gFx_35","mean_gFx_37","mean_gFx_39","mean_gFx_41","mean_gFx_42","mean_gFx_43","mean_gFx_44","mean_gFx_45","mean_gFx_46","mean_gFx_49","mean_gFx_50","mean_gFx_52","mean_gFx_55","mean_gFx_56","mean_gFx_59","mean_gFx_74","mean_gFx_75","mean_gFy_0","mean_gFy_2","mean_gFy_4","mean_gFy_5","mean_gFy_6","mean_gFy_7","mean_gFy_10","mean_gFy_12","mean_gFy_13","mean_gFy_14","mean_gFy_16","mean_gFy_17","mean_gFy_18","mean_gFy_19","mean_gFy_22","mean_gFy_23","mean_gFy_25","mean_gFy_28","mean_gFy_29","mean_gFy_32","mean_gFy_33","mean_gFy_34","mean_gFy_35","mean_gFy_37","mean_gFy_39","mean_gFy_41","mean_gFy_42","mean_gFy_43","mean_gFy_44","mean_gFy_45","mean_gFy_46","mean_gFy_49","mean_gFy_50","mean_gFy_52","mean_gFy_55","mean_gFy_56","mean_gFy_59","mean_gFy_74","mean_gFy_75","mean_gFz_0","mean_gFz_2","mean_gFz_4","mean_gFz_5","mean_gFz_6","mean_gFz_7","mean_gFz_10","mean_gFz_12","mean_gFz_13","mean_gFz_14","mean_gFz_16","mean_gFz_17","mean_gFz_18","mean_gFz_19","mean_gFz_22","mean_gFz_23","mean_gFz_25","mean_gFz_28","mean_gFz_29","mean_gFz_32","mean_gFz_33","mean_gFz_34","mean_gFz_35","mean_gFz_37","mean_gFz_39","mean_gFz_41","mean_gFz_42","mean_gFz_43","mean_gFz_44","mean_gFz_45","mean_gFz_46","mean_gFz_49","mean_gFz_50","mean_gFz_52","mean_gFz_55","mean_gFz_56","mean_gFz_59","mean_gFz_74","mean_gFz_75","mean_ax_0","mean_ax_2","mean_ax_4","mean_ax_5","mean_ax_6","mean_ax_7","mean_ax_10","mean_ax_12","mean_ax_13","mean_ax_14","mean_ax_16","mean_ax_17","mean_ax_18","mean_ax_19","mean_ax_22","mean_ax_23","mean_ax_25","mean_ax_28","mean_ax_29","mean_ax_32","mean_ax_33","mean_ax_34","mean_ax_35","mean_ax_37","mean_ax_39","mean_ax_41","mean_ax_42","mean_ax_43","mean_ax_44","mean_ax_45","mean_ax_46","mean_ax_49","mean_ax_50","mean_ax_52","mean_ax_55","mean_ax_56","mean_ax_59","mean_ax_74","mean_ax_75","mean_ay_0","mean_ay_2","mean_ay_4","mean_ay_5","mean_ay_6","mean_ay_7","mean_ay_10","mean_ay_12","mean_ay_13","mean_ay_14","mean_ay_16","mean_ay_17","mean_ay_18","mean_ay_19","mean_ay_22","mean_ay_23","mean_ay_25","mean_ay_28","mean_ay_29","mean_ay_32","mean_ay_33","mean_ay_34","mean_ay_35","mean_ay_37","mean_ay_39","mean_ay_41","mean_ay_42","mean_ay_43","mean_ay_44","mean_ay_45","mean_ay_46","mean_ay_49","mean_ay_50","mean_ay_52","mean_ay_55","mean_ay_56","mean_ay_59","mean_ay_74","mean_ay_75","mean_az_0","mean_az_2","mean_az_4","mean_az_5","mean_az_6","mean_az_7","mean_az_10","mean_az_12","mean_az_13","mean_az_14","mean_az_16","mean_az_17","mean_az_18","mean_az_19","mean_az_22","mean_az_23","mean_az_25","mean_az_28","mean_az_29","mean_az_32","mean_az_33","mean_az_34","mean_az_35","mean_az_37","mean_az_39","mean_az_41","mean_az_42","mean_az_43","mean_az_44","mean_az_45","mean_az_46","mean_az_49","mean_az_50","mean_az_52","mean_az_55","mean_az_56","mean_az_59","mean_az_74","mean_az_75","mean_wx_0","mean_wx_2","mean_wx_4","mean_wx_5","mean_wx_6","mean_wx_7","mean_wx_10","mean_wx_12","mean_wx_13","mean_wx_14","mean_wx_16","mean_wx_17","mean_wx_18","mean_wx_19","mean_wx_22","mean_wx_23","mean_wx_25","mean_wx_28","mean_wx_29","mean_wx_32","mean_wx_33","mean_wx_34","mean_wx_35","mean_wx_37","mean_wx_39","mean_wx_41","mean_wx_42","mean_wx_43","mean_wx_44","mean_wx_45","mean_wx_46","mean_wx_49","mean_wx_50","mean_wx_52","mean_wx_55","mean_wx_56","mean_wx_59","mean_wx_74","mean_wx_75","mean_wy_0","mean_wy_2","mean_wy_4","mean_wy_5","mean_wy_6","mean_wy_7","mean_wy_10","mean_wy_12","mean_wy_13","mean_wy_14","mean_wy_16","mean_wy_17","mean_wy_18","mean_wy_19","mean_wy_22","mean_wy_23","mean_wy_25","mean_wy_28","mean_wy_29","mean_wy_32","mean_wy_33","mean_wy_34","mean_wy_35","mean_wy_37","mean_wy_39","mean_wy_41","mean_wy_42","mean_wy_43","mean_wy_44","mean_wy_45","mean_wy_46","mean_wy_49","mean_wy_50","mean_wy_52","mean_wy_55","mean_wy_56","mean_wy_59","mean_wy_74","mean_wy_75","mean_wz_0","mean_wz_2","mean_wz_4","mean_wz_5","mean_wz_6","mean_wz_7","mean_wz_10","mean_wz_12","mean_wz_13","mean_wz_14","mean_wz_16","mean_wz_17","mean_wz_18","mean_wz_19","mean_wz_22","mean_wz_23","mean_wz_25","mean_wz_28","mean_wz_29","mean_wz_32","mean_wz_33","mean_wz_34","mean_wz_35","mean_wz_37","mean_wz_39","mean_wz_41","mean_wz_42","mean_wz_43","mean_wz_44","mean_wz_45","mean_wz_46","mean_wz_49","mean_wz_50","mean_wz_52","mean_wz_55","mean_wz_56","mean_wz_59","mean_wz_74","mean_wz_75"
"1",0,-0.0814222222222222,0.12215,0.30734,0.235657142857143,0.20839375,0.229673684210526,0.2281,0.175284615384615,0.133992307692308,-0.0645857142857143,0.4183,0.193833333333333,0.157133333333333,-0.00478181818181818,-0.105,-0.0560428571428571,-0.2948,-0.0722615384615385,-0.0525,0.4078875,-0.0705,0.01615,-0.2436,0.3627,0.0104105263157895,-0.0531,0.1147,0.4677,-0.0201217391304348,0.00268571428571429,-0.330466666666667,0.0149,0.0535714285714286,-0.168081818181818,-0.05286,0.0033,0.0951,-0.0749933333333333,-0.0542619047619048,1.00454444444444,0.849635714285714,0.12636,0.991942857142857,0.85521875,0.800031578947368,0.8487,0.923061538461538,0.655769230769231,0.1115,-0.5673,0.856911111111111,0.862033333333333,-0.0779545454545455,1.5795,0.979364285714286,-0.3605,0.912261538461538,0.8937,-0.2123125,1.0003,0.90086,-0.124685714285714,-0.4839,0.957289473684211,0.6045,0.9516,-0.1728,0.943882608695652,1.08784285714286,0.03835,0.988016666666667,0.912847619047619,-0.0722727272727273,0.9984,0.8726,0.0986,0.945266666666667,0.942904761904762,0.336677777777778,0.0650142857142857,-0.10764,0.457471428571429,0.545625,0.575721052631579,0.8195,0.480453846153846,0.272584615384615,-0.356514285714286,-0.3652,0.544688888888889,0.5306,-0.51,0.5371,0.373935714285714,-0.5013,0.448730769230769,0.4508,-0.1541375,0.4363,0.41283,-0.371257142857143,-0.0794,0.404852631578947,0.3937,0.7201,-0.0111,0.36524347826087,0.441742857142857,-0.206633333333333,0.434466666666667,0.410161904761905,-0.481227272727273,0.37852,0.3707,0.4338,0.345053333333333,0.342028571428571,-0.620822222222222,-1.97411428571429,-0.85697,-1.22865714285714,-0.23974375,-0.0152052631578947,-0.589466666666667,-0.0845461538461538,-3.24940769230769,-4.68701428571429,-3.6336,-0.306888888888889,-0.509,-4.81426363636364,-1.8702,-0.322485714285714,-2.2839,-0.3451,-0.17395,1.2963625,-1.8709,0.11059,-3.72397142857143,-0.725,-0.114615789473684,-4.349,1.5327,4.1528,-0.353869565217391,0.0672857142857143,-4.97288333333333,-0.378716666666667,-0.151495238095238,-3.81117272727273,-0.48804,-0.1401,-2.615,-0.350786666666667,0.0536666666666667,0.279066666666667,-1.18388571428571,-7.8788,0.981685714285714,0.36483125,-0.159310526315789,1.0275,0.450730769230769,-2.95526923076923,-7.71754285714286,-9.6548,0.453133333333333,0.4743,-8.77641818181818,4.0507,0.600521428571429,-11.2326,0.157830769230769,-0.165225,-10.3727875,0.376,-0.04485,-10.7713,-13.7752,0.385368421052632,-8.552,-0.6768,-13.6501,0.140769565217391,0.823614285714286,-8.67201666666667,1.02458333333333,-0.110157142857143,-9.80666363636364,0.67612,-0.343333333333333,-6.1256,1.61417333333333,0.0419047619047619,0.0401888888888889,0.755664285714286,0.14444,1.64632142857143,-0.05921875,0.0396842105263158,6.24343333333333,0.149361538461538,2.55978461538462,-1.41014285714286,0.6502,0.0672888888888889,-0.0881,-1.29890909090909,3.9054,0.140321428571429,0.8068,-0.0682538461538462,-0.08955,1.542925,-0.5253,-0.00682,-0.608514285714286,2.6862,0.039678947368421,1.3,7.1997,-1.6044,-0.0995391304347826,0.309042857142857,0.218183333333333,0.188066666666667,-0.0260523809523809,-1.68864545454545,0.01806,-0.0370333333333333,6.9631,0.435386666666667,-0.127442857142857,0.337577777777778,0.0627428571428572,1.20128,-1.51853571428571,-0.08565,0.00526315789473684,2.4088,-0.112261538461538,1.75472307692308,0.753257142857143,2.304,-0.0398222222222222,0.0256,0.947254545454545,-2.5567,-0.0623357142857143,1.2722,0.0459461538461538,0.02905,0.4817,-0.0863,0.02374,1.54498571428571,2.3269,0.0054578947368421,-1.0458,2.784,-1.3084,-0.00479130434782609,-0.0377285714285714,-0.29135,0.1212,0.0726380952380952,0.727218181818182,-0.008,0.00663333333333333,2.7925,-0.487773333333333,-0.0065,0.268055555555556,-0.1563,-0.6445,-0.365121428571429,0.0729625,0.0251210526315789,-1.1665,0.00703846153846154,-0.943615384615385,0.162357142857143,-1.002,0.0768888888888889,-0.0092,-0.202763636363636,-0.8022,0.0126928571428571,0.3509,-0.0142461538461538,0.04065,-0.7869,-0.0822,0.0168,-0.1095,-0.5132,0.0409368421052632,1.6859,-0.397,-1.174,0.00852608695652174,-0.00602857142857142,1.07836666666667,-0.05055,-0.0166333333333333,0.458490909090909,0.02652,0.0234333333333333,-1.3305,-0.131533333333333,-0.0428047619047619,0.357911111111111,-0.697814285714286,0.26399,-0.261521428571429,-0.07153125,0.0710157894736842,0.0025,0.0389153846153846,0.479353846153846,-0.309828571428571,0.5853,0.122566666666667,-0.0515,-0.200690909090909,-0.8433,-0.000285714285714286,-0.4348,0.0556230769230769,0.08245,0.13955,-0.1545,-0.04498,-0.340414285714286,0.9664,-0.152826315789474,-0.6613,1.0988,-0.8695,0.0125217391304348,-0.031,0.158283333333333,-0.0428,-0.0141571428571429,-0.188236363636364,0.08104,0.1223,0.6643,-0.346033333333333,-0.048952380952381
