"","time","gFx","gFy","gFz","ax","ay","az","wx","wy","wz","gN","gNm","gNsd","switch","dt","pid"
"1",0.050481,0.0375,0.2855,0.9267,-1.5015,-7.07,-2.5442,0,0,0,0.14168939,0.248829346,0.105897589692391,0,0,1
"2",0.051657,0.0391,0.272,0.9499,-1.5015,-7.07,-2.5442,0,0,0,0.17782282,0.287484842,0.130204964960165,0,0.001176,1
"3",0.053476,0.0782,0.2454,0.9605,-1.5015,-7.07,-2.5442,0,0,0,0.18889665,0.327354889,0.152096919019784,0,0.001819,1
"4",0.055204,0.1042,0.2223,0.9383,-1.5015,-7.07,-2.5442,0,0,0,0.14068182,0.366117553,0.161963652261152,0,0.001728,1
"5",0.056704,0.123,0.2119,0.9748,-1.5015,-7.07,-2.5442,0,0,0,0.21026565,0.417576006,0.164112446249418,0,0.00149999999999999,1
"6",0.057945,0.123,0.2119,0.9748,-0.0331,-0.0711,-0.3017,0,0,0,0.21026565,0.468426894,0.171360858417019,0,0.00124100000000001,1
"7",0.059218,0.1485,0.2069,1.0117,-0.0331,-0.0711,-0.3017,0,0,0,0.28839675,0.52172125,0.1649026998111,0,0.001273,1
"8",0.060149,0.1485,0.2069,1.0117,-0.0331,-0.0711,-0.3017,-1.3175,-1.1522,1.0979,0.28839675,0.565151308,0.153415002416463,0,0.000931000000000001,1
"9",0.061167,0.1808,0.2042,1.0503,-0.0331,-0.0711,-0.3017,-1.3175,-1.1522,1.0979,0.37751637,0.605381083,0.122387874497552,0,0.001018,1
"10",0.102655,0.2393,0.1355,1.1215,0.606,-0.0712,2.2456,-1.3175,-1.1522,1.0979,0.53338699,0.554351058,0.123341890374741,0,0.041488,1
"11",0.108711,0.2842,0.1082,1.0994,0.606,-0.0712,2.2456,-1.3175,-1.1522,1.0979,0.50115724,0.530478251,0.148406499761164,0,0.00605600000000001,1
"12",0.109948,0.381,0.0534,1.0733,0.606,-0.0712,2.2456,-1.3175,-1.1522,1.0979,0.49998545,0.493182241,0.195868677520984,0,0.001237,1
"13",0.11049,0.381,0.0534,1.0733,1.1899,-0.611,1.2335,-1.3175,-1.1522,1.0979,0.49998545,0.445906145,0.244949178184338,0,0.000542000000000001,1
"14",0.113952,0.4873,-6e-04,1.0579,1.1899,-0.611,1.2335,-1.3175,-1.1522,1.0979,0.55661406,0.398354827,0.277302794867412,0,0.00346199999999999,1
"15",0.117926,0.6024,-0.0453,1.0524,1.1899,-0.611,1.2335,-1.3175,-1.1522,1.0979,0.67248361,0.350991676,0.287528272603163,0,0.00397400000000001,1
"16",0.119754,0.6024,-0.0453,1.0524,1.1899,-0.611,1.2335,1.0389,-0.5924,0.6263,0.67248361,0.297367961,0.270402166324994,0,0.001828,1
"17",0.121679,0.6891,-0.0621,1.0265,1.1899,-0.611,1.2335,1.0389,-0.5924,0.6263,0.73241747,0.243744246,0.239106982990886,0,0.001925,1
"18",0.241555,0.1305,0.2298,0.8757,-1.1206,0.4596,-1.7507,0.1608,-0.2901,-0.5733,0.03668878,0.211094738,0.163578111983086,0,0.119876,1
"19",0.247227,0.1249,0.244,0.9014,-1.1206,0.4596,-1.7507,0.1608,-0.2901,-0.5733,0.08765797,0.261844374,0.181229354581075,0,0.00567200000000001,1
"20",0.249516,0.1143,0.2628,0.9128,-1.1206,0.4596,-1.7507,0.1608,-0.2901,-0.5733,0.11533217,0.318743607,0.207833346528532,0,0.00228899999999999,1
"21",0.250132,0.1143,0.2628,0.9128,-0.8638,0.2045,-0.5066,0.1608,-0.2901,-0.5733,0.11533217,0.378806188,0.228298101519045,0,0.000616000000000033,1
"22",0.250643,0.1143,0.2628,0.9128,-0.8638,0.2045,-0.5066,-0.7541,0.007,0.0707,0.11533217,0.426085616,0.216313347617503,0,0.000510999999999984,1
"23",0.25289,0.0986,0.2722,0.9298,-0.8638,0.2045,-0.5066,-0.7541,0.007,0.0707,0.14834284,0.451998562,0.188710743744988,0,0.002247,1
"24",0.256992,0.0952,0.2697,0.9691,-0.8638,0.2045,-0.5066,-0.7541,0.007,0.0707,0.22095594,0.474958524,0.159342961157079,0,0.00410199999999999,1
"25",0.261073,0.1221,0.2547,1.014,-0.8638,0.2045,-0.5066,-0.7541,0.007,0.0707,0.3079765,0.490657176,0.137817085169664,0,0.004081,1
"26",0.267124,0.1845,0.2339,1.0632,-0.8638,0.2045,-0.5066,-0.7541,0.007,0.0707,0.4191437,0.503994239,0.123927586131762,0,0.00605099999999997,1
"27",0.268475,0.2592,0.2145,1.1095,-0.8638,0.2045,-0.5066,-0.7541,0.007,0.0707,0.54418514,0.503123766,0.12461844726856,0,0.00135100000000005,1
"28",0.269074,0.2592,0.2145,1.1095,-0.1976,0.2391,1.0329,-0.7541,0.007,0.0707,0.54418514,0.477220489,0.140982076103736,0,0.000598999999999961,1
"29",0.273166,0.3155,0.2054,1.1467,-0.1976,0.2391,1.0329,-0.7541,0.007,0.0707,0.6566503,0.444825297,0.159842707177342,0,0.00409200000000004,1
"30",0.277042,0.3618,0.1957,1.1605,-0.1976,0.2391,1.0329,-0.7541,0.007,0.0707,0.71595798,0.401459604,0.154733088462723,0,0.00387599999999999,1
"31",0.280599,0.3998,0.1804,1.0935,-0.1976,0.2391,1.0329,-0.7541,0.007,0.0707,0.58812645,0.352163143,0.117435805389429,0,0.00355699999999998,1
"32",0.348006,0.0864,0.2023,1.0199,-0.571,0.1509,0.7535,-0.2949,0.5538,-0.5214,0.28858626,0.409964474,0.107158843866019,0,0.067407,1
"33",0.348422,0.0864,0.2023,1.0199,-1.2176,0.0306,0.5643,-0.2949,0.5538,-0.5214,0.28858626,0.446730354,0.122814818710143,0,0.000416000000000027,1
"34",0.352111,0.0953,0.1988,1.0288,-1.2176,0.0306,0.5643,-0.2949,0.5538,-0.5214,0.30703297,0.483496234,0.125220195165107,0,0.003689,1
"35",0.357418,0.1095,0.1974,1.0428,-1.2176,0.0306,0.5643,-0.2949,0.5538,-0.5214,0.33838885,0.523755186,0.126888771696732,0,0.00530700000000001,1
"36",0.36045,0.1256,0.1961,1.0576,-1.2176,0.0306,0.5643,-0.2949,0.5538,-0.5214,0.37274833,0.566209442,0.128982252234797,0,0.00303199999999998,1
"37",0.366534,0.1453,0.1922,1.0789,-1.2176,0.0306,0.5643,-0.2949,0.5538,-0.5214,0.42207814,0.60522775,0.122825911023934,0,0.00608400000000003,1
"38",0.367924,0.1702,0.1879,1.103,-1.2176,0.0306,0.5643,-0.2949,0.5538,-0.5214,0.48088345,0.642469162,0.11746578092486,0,0.00138999999999995,1
"39",0.368339,0.1702,0.1879,1.103,-0.4595,-0.0638,1.1322,-0.2949,0.5538,-0.5214,0.48088345,0.674531419,0.112094594891601,0,0.000415000000000054,1
"40",0.396114,0.3467,0.1697,1.2052,0.9511,-0.2602,2.1457,-0.0342,0.6032,0.1458,0.80150602,0.675226781,0.1003115332133,0,0.027775,1
"41",0.39983,0.3595,0.1722,1.1902,0.9511,-0.2602,2.1457,-0.0342,0.6032,0.1458,0.77546913,0.645058025,0.10343099027756,0,0.003716,1
"42",0.406259,0.3704,0.1743,1.1758,0.9511,-0.2602,2.1457,-0.0342,0.6032,0.1458,0.75008229,0.613030224,0.108046447155416,0,0.00642899999999996,1
"43",0.408042,0.3768,0.1792,1.1613,0.9511,-0.2602,2.1457,-0.0342,0.6032,0.1458,0.72270857,0.579391519,0.112892207681494,0,0.00178300000000003,1
"44",0.408793,0.3768,0.1792,1.1613,1.9761,-0.1802,2.0287,-0.0342,0.6032,0.1458,0.72270857,0.546810511,0.113944705254646,0,0.000751000000000002,1
"45",0.411791,0.376,0.1827,1.1476,1.9761,-0.1802,2.0287,-0.0342,0.6032,0.1458,0.69174105,0.511913545,0.107334488737465,0,0.002998,1
"46",0.676097,-0.1812,0.2697,1.0079,-1.1909,-0.0147,0.1171,-0.9949,0.9309,-0.734,0.32143394,0.43826017,0.100458678967563,0,0.264306,1
"47",0.677804,-0.2134,0.2697,1.0206,-1.1909,-0.0147,0.1171,-0.9949,0.9309,-0.734,0.35990201,0.472422883,0.113550616539626,0,0.00170700000000001,1
"48",0.684386,-0.2436,0.268,1.0307,-1.1909,-0.0147,0.1171,-0.9949,0.9309,-0.734,0.39350745,0.508181387,0.129379921013143,0,0.00658200000000009,1
"49",0.685416,-0.2856,0.2619,1.0273,-1.1909,-0.0147,0.1171,-0.9949,0.9309,-0.734,0.40550426,0.540579347,0.137765882838112,0,0.00102999999999998,1
"50",0.686067,-0.2856,0.2619,1.0273,-2.5798,0.3271,0.5578,-0.9949,0.9309,-0.734,0.40550426,0.575489531,0.14383242899291,0,0.000650999999999957,1
"51",0.690022,-0.3066,0.2588,1.0219,-2.5798,0.3271,0.5578,-0.9949,0.9309,-0.734,0.40526061,0.612320511,0.142619277268978,0,0.00395500000000004,1
"52",0.693787,-0.3379,0.2634,1.0155,-2.5798,0.3271,0.5578,-0.9949,0.9309,-0.734,0.41479622,0.650192631,0.131365963999569,0,0.00376500000000002,1
"53",0.697864,-0.3572,0.2772,1.0251,-2.5798,0.3271,0.5578,-0.9949,0.9309,-0.734,0.45526169,0.687285125,0.107760603617281,0,0.004077,1
"54",0.713383,-0.3833,0.3489,1.134,-3.8013,0.7616,0.8154,-0.4355,-0.2687,-0.0353,0.7546061,0.686654093,0.132507093264702,0,0.0155189999999999,1
"55",0.717404,-0.3533,0.3511,1.1514,-3.8013,0.7616,0.8154,-0.4355,-0.2687,-0.0353,0.77381406,0.652974936,0.154322010781763,0,0.00402100000000005,1
"56",0.724068,-0.3186,0.3496,1.1663,-3.8013,0.7616,0.8154,-0.4355,-0.2687,-0.0353,0.78398181,0.609895779,0.17551442939084,0,0.006664,1
"57",0.725482,-0.2706,0.3312,1.1844,-3.8013,0.7616,0.8154,-0.4355,-0.2687,-0.0353,0.78572116,0.55878016,0.19276644335711,0,0.00141399999999992,1
"58",0.72609,-0.2706,0.3312,1.1844,-3.1773,1.371,1.8331,-0.4355,-0.2687,-0.0353,0.78572116,0.503509332,0.19958389328258,0,0.000608000000000053,1
"59",0.72939,-0.2207,0.3022,1.1945,-3.1773,1.371,1.8331,-0.4355,-0.2687,-0.0353,0.76686358,0.445570526,0.192528416002548,0,0.00329999999999997,1
"60",0.733247,-0.164,0.259,1.18,-3.1773,1.371,1.8331,-0.4355,-0.2687,-0.0353,0.686377,0.387569977,0.17116171036818,0,0.003857,1
"61",0.737169,-0.1182,0.2185,1.1565,-3.1773,1.371,1.8331,-0.4355,-0.2687,-0.0353,0.59920574,0.337618086,0.145187499580395,0,0.00392199999999998,1
"62",0.743884,-0.0833,0.1801,1.1283,-3.1773,1.371,1.8331,-0.4355,-0.2687,-0.0353,0.51243579,0.294858377,0.120444452521038,0,0.00671500000000003,1
"63",0.74521,-0.0496,0.1469,1.0926,-3.1773,1.371,1.8331,-0.4355,-0.2687,-0.0353,0.41781453,0.258854764,0.100307166686914,0,0.00132600000000005,1
"64",1.877042,0.2121,0.0998,0.9645,-0.9914,-1.0772,0.6416,-0.2467,-1.7396,-0.208,0.1852067,0.298699612,0.10600114416417,1,1.131832,0
"65",1.877575,0.2121,0.0998,0.9645,-1.8783,-0.9747,0.6684,-0.2467,-1.7396,-0.208,0.1852067,0.335584208,0.124653291129542,0,0.000532999999999895,2
"66",1.880855,0.2008,0.1005,0.9755,-1.8783,-0.9747,0.6684,-0.2467,-1.7396,-0.208,0.20202114,0.377471021,0.138152393738672,0,0.00327999999999995,2
"67",1.885065,0.1992,0.1019,0.988,-1.8783,-0.9747,0.6684,-0.2467,-1.7396,-0.208,0.22620825,0.421352765,0.145716044600988,0,0.00421000000000005,2
"68",1.888968,0.2094,0.1082,1.0097,-1.8783,-0.9747,0.6684,-0.2467,-1.7396,-0.208,0.27504969,0.467526646,0.15009972774176,0,0.00390299999999999,2
"69",1.889362,0.2094,0.1082,1.0097,-1.8783,-0.9747,0.6684,-0.7643,-0.1554,0.0468,0.27504969,0.508816383,0.148046055489863,0,0.000394000000000005,2
"70",1.895345,0.229,0.1147,1.0343,-1.8783,-0.9747,0.6684,-0.7643,-0.1554,0.0468,0.33537358,0.552750471,0.135634537405815,0,0.00598300000000007,2
"71",1.897022,0.258,0.1254,1.0626,-1.8783,-0.9747,0.6684,-0.7643,-0.1554,0.0468,0.41140792,0.592653143,0.122652293063274,0,0.00167699999999993,2
"72",1.897411,0.258,0.1254,1.0626,-1.9515,-0.7152,1.4541,-0.7643,-0.1554,0.0468,0.41140792,0.625758141,0.112558375164387,0,0.000388999999999973,2
"73",1.944567,0.6037,0.1593,1.0124,1.1418,-0.1225,2.0438,-0.7643,-0.1554,0.0468,0.61478394,0.475899659,0.10736503153724,0,0.047156,2
"74",1.948296,0.627,0.1669,0.9766,1.1418,-0.1225,2.0438,-0.7643,-0.1554,0.0468,0.57473217,0.43533021,0.124358483680149,0,0.00372900000000009,2
"75",1.954489,0.6382,0.1706,0.9495,1.1418,-0.1225,2.0438,-0.7643,-0.1554,0.0468,0.53795385,0.398765938,0.132316038892439,0,0.00619299999999989,2
"76",1.957031,0.6382,0.1706,0.9495,1.1418,-0.1225,2.0438,-0.1706,-1.2845,-0.34,0.53795385,0.361968326,0.140237074713412,0,0.00254200000000004,2
"77",1.958019,0.6453,0.1774,0.9265,1.1418,-0.1225,2.0438,-0.1706,-1.2845,-0.34,0.5062851,0.32221873,0.141143582880578,0,0.000987999999999989,2
"78",1.958581,0.6453,0.1774,0.9265,1.8893,0.1709,0.6379,-0.1706,-1.2845,-0.34,0.5062851,0.284966426,0.136239880466089,0,0.000561999999999951,2
"79",1.960485,0.6416,0.1844,0.9033,1.8893,0.1709,0.6379,-0.1706,-1.2845,-0.34,0.46160481,0.247449933,0.119100138920824,0,0.00190400000000013,2
"80",1.980183,0.6307,0.256,0.7118,1.6761,0.6033,-0.8327,-0.1706,-1.2845,-0.34,0.16997773,0.218355756,0.119405983486701,0,0.019698,2
"81",1.984008,0.6283,0.279,0.684,1.6761,0.6033,-0.8327,-0.1706,-1.2845,-0.34,0.14045789,0.262208119,0.169628011819939,0,0.00382499999999997,2
"82",1.987846,0.6319,0.2957,0.6686,1.6761,0.6033,-0.8327,-0.1706,-1.2845,-0.34,0.13376206,0.309012466,0.194979310317114,0,0.00383800000000001,2
"83",1.994603,0.6329,0.3124,0.658,1.6761,0.6033,-0.8327,-0.1706,-1.2845,-0.34,0.13112017,0.37358652,0.233595700101659,0,0.0067569999999999,2
"84",1.995914,0.6415,0.3296,0.6548,1.6761,0.6033,-0.8327,-0.1706,-1.2845,-0.34,0.14892145,0.438424763,0.248336804342819,0,0.00131100000000006,2
"85",1.996308,0.6415,0.3296,0.6548,1.2999,1.5533,-1.9259,-0.1706,-1.2845,-0.34,0.14892145,0.516777263,0.269545838597421,0,0.000394000000000005,2
"86",1.999971,0.6598,0.3472,0.6593,1.2999,1.5533,-1.9259,-0.1706,-1.2845,-0.34,0.19056037,0.608394583,0.285830438553947,0,0.00366299999999997,2
"87",2.003679,0.7018,0.3637,0.6684,1.2999,1.5533,-1.9259,-0.1706,-1.2845,-0.34,0.27155949,0.722183546,0.32484294485986,0,0.00370800000000004,2
"88",2.008107,0.7541,0.3784,0.6725,1.2999,1.5533,-1.9259,-0.1706,-1.2845,-0.34,0.36410962,0.838186331,0.352030884258308,0,0.00442799999999988,2
"89",2.014277,0.8259,0.3886,0.6716,1.2999,1.5533,-1.9259,-0.1706,-1.2845,-0.34,0.48416733,0.944934103,0.354143230996408,0,0.00617000000000001,2
"90",2.01569,0.8994,0.395,0.666,1.2999,1.5533,-1.9259,-0.1706,-1.2845,-0.34,0.60850136,1.04653244,0.3530020588887,0,0.00141300000000033,2
"91",2.016026,0.8994,0.395,0.666,2.8028,2.3113,-1.5542,-0.1706,-1.2845,-0.34,0.60850136,1.142947869,0.351736823614719,0,0.000335999999999892,2
"92",2.019642,0.9888,0.407,0.6604,2.8028,2.3113,-1.5542,-0.1706,-1.2845,-0.34,0.7795026,1.243787478,0.325026153596258,0,0.00361600000000006,2
"93",2.020006,0.9888,0.407,0.6604,2.8028,2.3113,-1.5542,-0.5447,-2.4671,-0.1662,0.7795026,1.329064407,0.300631954560354,0,0.000363999999999809,2
"94",2.026628,1.0599,0.4212,0.657,2.8028,2.3113,-1.5542,-0.5447,-2.4671,-0.1662,0.93244645,1.416120676,0.244642958973248,0,0.00662200000000013,2
"95",2.028029,1.1173,0.4256,0.66,2.8028,2.3113,-1.5542,-0.5447,-2.4671,-0.1662,1.06509465,1.48788256,0.184975446402817,0,0.00140099999999999,2
"96",2.034415,1.14,0.385,0.825,2.8028,2.3113,-1.5542,-0.5447,-2.4671,-0.1662,1.32845,1.54889806,0.118823463413257,0,0.006386,2
"97",2.03549,1.2282,0.3559,0.7723,2.8028,2.3113,-1.5542,-0.5447,-2.4671,-0.1662,1.43158734,1.587398092,0.100404024704096,0,0.00107499999999972,2
"98",2.036283,1.2282,0.3559,0.7723,5.4405,2.337,0.2419,-0.5447,-2.4671,-0.1662,1.43158734,1.623735039,0.103456167528528,0,0.000793000000000266,2
"99",2.040059,1.2838,0.3935,0.7051,5.4405,2.337,0.2419,-0.5447,-2.4671,-0.1662,1.5001507,1.670307262,0.111833792163229,0,0.00377599999999978,2
"100",2.043832,1.329,0.4621,0.6268,5.4405,2.337,0.2419,-0.5447,-2.4671,-0.1662,1.57265565,1.728064894,0.155005138517376,0,0.00377300000000025,2
"101",2.047711,1.3725,0.5266,0.5058,5.4405,2.337,0.2419,-0.5447,-2.4671,-0.1662,1.61689745,1.778572031,0.179146494076756,0,0.00387899999999997,2
"102",2.053789,1.41,0.5342,0.3985,5.4405,2.337,0.2419,-0.5447,-2.4671,-0.1662,1.63227189,1.841805179,0.222170138366176,0,0.00607800000000003,2
"103",2.056803,1.4468,0.4972,0.3311,5.4405,2.337,0.2419,-0.5447,-2.4671,-0.1662,1.65006529,1.921666128,0.275593297989072,0,0.00301399999999985,2
"104",2.057873,1.4468,0.4972,0.3311,7.6822,3.8548,-3.641,-0.5447,-2.4671,-0.1662,1.65006529,1.999747737,0.299653647120819,0,0.0010699999999999,2
"105",2.059639,1.4708,0.4599,0.317,7.6822,3.8548,-3.641,-0.5447,-2.4671,-0.1662,1.67524965,2.091801689,0.320934651943232,0,0.00176600000000038,2
"106",2.065596,1.4872,0.4422,0.3258,7.6822,3.8548,-3.641,-0.5447,-2.4671,-0.1662,1.71345032,2.194863138,0.337364281715145,0,0.00595699999999999,2
"107",2.06721,1.5054,0.4542,0.3499,7.6822,3.8548,-3.641,-0.5447,-2.4671,-0.1662,1.79495681,2.308053837,0.347626068301489,0,0.001614,2
"108",2.073935,1.5235,0.4834,0.3776,7.6822,3.8548,-3.641,-0.5447,-2.4671,-0.1662,1.89730957,2.413093887,0.333780914873873,0,0.00672499999999987,2
"109",2.075589,1.5565,0.5209,0.4286,7.6822,3.8548,-3.641,-0.5447,-2.4671,-0.1662,2.07772702,2.527423071,0.333284646248308,0,0.00165399999999982,2
"110",2.076157,1.5565,0.5209,0.4286,8.3115,3.3764,-3.4351,-0.5447,-2.4671,-0.1662,2.07772702,2.642891369,0.359190239314524,0,0.000567999999999902,2
"111",2.079381,1.5878,0.5403,0.486,8.3115,3.3764,-3.4351,-0.5447,-2.4671,-0.1662,2.24922893,2.778431878,0.377494082915403,0,0.00322400000000034,2
"112",2.083232,1.62,0.5367,0.5643,8.3115,3.3764,-3.4351,-0.5447,-2.4671,-0.1662,2.43088138,2.918175743,0.416467957915056,0,0.00385100000000005,2
"113",2.085223,1.62,0.5367,0.5643,8.3115,3.3764,-3.4351,-1.81,-3.0939,-0.8553,2.43088138,3.057775085,0.466000531335202,0,0.00199099999999985,2
"114",2.087246,1.6422,0.5221,0.6334,8.3115,3.3764,-3.4351,-1.81,-3.0939,-0.8553,2.57060481,3.197374427,0.466434150195614,0,0.00202299999999989,2
"115",2.09371,1.6589,0.4922,0.7153,8.3115,3.3764,-3.4351,-1.81,-3.0939,-0.8553,2.70586414,3.340557259,0.472383257406838,0,0.00646400000000025,2
"116",2.095176,1.6795,0.4635,0.7809,8.3115,3.3764,-3.4351,-1.81,-3.0939,-0.8553,2.84535731,3.487822423,0.481984591643498,0,0.00146599999999975,2
"117",2.095583,1.6795,0.4635,0.7809,9.2395,3.5506,0.2519,-1.81,-3.0939,-0.8553,2.84535731,3.640893438,0.498073264048291,0,0.000407000000000046,2
"118",2.099172,1.7146,0.4387,0.8416,9.2395,3.5506,0.2519,-1.81,-3.0939,-0.8553,3.04060141,3.811251617,0.486956864281666,0,0.00358899999999984,2
"119",2.102992,1.751,0.428,0.885,9.2395,3.5506,0.2519,-1.81,-3.0939,-0.8553,3.23241,3.977454362,0.47825620892445,0,0.00382000000000016,2
"120",2.108599,1.7909,0.4141,0.9243,9.2395,3.5506,0.2519,-1.81,-3.0939,-0.8553,3.43313211,4.124476248,0.448849592965132,0,0.00560699999999992,2
"121",2.113627,1.8365,0.3947,0.9582,9.2395,3.5506,0.2519,-1.81,-3.0939,-0.8553,3.64666758,4.266654487,0.430326803504696,0,0.00502800000000025,2
"122",2.114732,1.8814,0.3722,0.974,9.2395,3.5506,0.2519,-1.81,-3.0939,-0.8553,3.8268748,4.408751197,0.437404106967684,0,0.00110499999999991,2
"123",2.115483,1.8814,0.3722,0.974,10.5752,2.7071,3.0647,-1.81,-3.0939,-0.8553,3.8268748,4.564931238,0.483005642126061,0,0.000750999999999724,2
"124",2.118804,1.9277,0.3522,0.981,10.5752,2.7071,3.0647,-1.81,-3.0939,-0.8553,4.00243313,4.747948583,0.517761080620583,0,0.00332100000000013,2
"125",2.123824,1.9756,0.3361,0.9811,10.5752,2.7071,3.0647,-1.81,-3.0939,-0.8553,4.17851578,4.913410095,0.517427678660184,0,0.00502000000000002,2
"126",2.127193,2.0275,0.3239,0.98,10.5752,2.7071,3.0647,-1.81,-3.0939,-0.8553,4.37606746,5.091106291,0.541567536118875,0,0.00336900000000018,2
"127",2.133394,2.0678,0.3205,0.9851,10.5752,2.7071,3.0647,-1.81,-3.0939,-0.8553,4.5489391,5.249047319,0.540170997036264,0,0.0062009999999999,2
"128",2.134865,2.1041,0.3122,0.9889,10.5752,2.7071,3.0647,-1.81,-3.0939,-0.8553,4.70262886,5.408904124,0.546463267334542,0,0.001471,2
"129",2.13539,2.1041,0.3122,0.9889,12.5316,2.0365,3.7132,-1.81,-3.0939,-0.8553,4.70262886,5.571337002,0.554552074907863,0,0.000525000000000109,2
"130",2.140053,2.1353,0.302,1.0021,12.5316,2.0365,3.7132,-1.81,-3.0939,-0.8553,4.8549145,5.744298122,0.522291615334837,0,0.00466299999999986,2
"131",2.143245,2.1766,0.2946,1.0214,12.5316,2.0365,3.7132,-1.81,-3.0939,-0.8553,5.06763468,5.908542779,0.466837383783428,0,0.00319199999999986,2
"132",2.146945,2.2308,0.2864,1.0631,12.5316,2.0365,3.7132,-1.81,-3.0939,-0.8553,5.38867521,6.056484435,0.400434982111033,0,0.00370000000000026,2
"133",2.153418,2.2674,0.2857,1.111,12.5316,2.0365,3.7132,-1.81,-3.0939,-0.8553,5.65704825,6.172322038,0.350180382179325,0,0.00647299999999973,2
"134",2.154109,2.2674,0.2857,1.111,12.5316,2.0365,3.7132,-1.7474,-2.5793,-1.9454,5.65704825,6.263433643,0.318295368538576,0,0.000691000000000219,2
"135",2.154608,2.2953,0.2866,1.1853,12.5316,2.0365,3.7132,-1.7474,-2.5793,-1.9454,5.95547774,6.352134467,0.245894071667231,0,0.000499000000000027,2
"136",2.156453,2.2953,0.2866,1.1853,14.2043,1.6741,5.3265,-1.7474,-2.5793,-1.9454,5.95547774,6.404901847,0.204439613673925,0,0.00184499999999987,2
"137",2.159066,2.3051,0.2833,1.2465,14.2043,1.6741,5.3265,-1.7474,-2.5793,-1.9454,6.14750715,6.446926102,0.132232604815,0,0.0026130000000002,2
"138",2.163342,2.3118,0.2716,1.3072,14.2043,1.6741,5.3265,-1.7474,-2.5793,-1.9454,6.32695764,6.456870243,0.108893222455529,0,0.00427599999999995,2
"139",2.166645,2.3146,0.2529,1.3457,14.2043,1.6741,5.3265,-1.7474,-2.5793,-1.9454,6.43224006,6.448869335,0.121686887980686,0,0.00330299999999983,2
"140",2.173503,2.3161,0.2281,1.3715,14.2043,1.6741,5.3265,-1.7474,-2.5793,-1.9454,6.49736107,6.418479314,0.158638783460817,0,0.00685800000000025,2
"141",2.174687,2.3168,0.1814,1.3952,14.2043,1.6741,5.3265,-1.7474,-2.5793,-1.9454,6.54705124,6.36457985,0.21158827549949,0,0.00118399999999985,2
"142",2.175445,2.3168,0.1814,1.3952,14.4506,0.9735,8.2705,-1.7474,-2.5793,-1.9454,6.54705124,6.285964656,0.273304326908633,0,0.000757999999999814,2
"143",2.178711,2.3151,0.1523,1.409,14.4506,0.9735,8.2705,-1.7474,-2.5793,-1.9454,6.5681643,6.185015082,0.343559665123001,0,0.00326599999999999,2
"144",2.182549,2.3027,0.1102,1.4246,14.4506,0.9735,8.2705,-1.7474,-2.5793,-1.9454,6.54405649,6.063139329,0.40348483761009,0,0.00383800000000001,2
"145",2.18634,2.2829,0.0773,1.4372,14.4506,0.9735,8.2705,-1.7474,-2.5793,-1.9454,6.48315154,5.943674357,0.421717939216611,0,0.0037910000000001,2
"146",2.193468,2.2556,0.0477,1.4442,14.4506,0.9735,8.2705,-1.7474,-2.5793,-1.9454,6.37572029,5.83029988,0.412875390933296,0,0.00712800000000025,2
"147",2.194388,2.2304,0.0198,1.4394,14.4506,0.9735,8.2705,-1.7474,-2.5793,-1.9454,6.24694856,5.71702442,0.401851205832481,0,0.00091999999999981,2
"148",2.195034,2.2304,0.0198,1.4394,13.7199,-1.0749,9.2718,-1.7474,-2.5793,-1.9454,6.24694856,5.60902555,0.388511889058988,0,0.000646000000000146,2
"149",2.198455,2.213,-0.0078,1.4251,13.7199,-1.0749,9.2718,-1.7474,-2.5793,-1.9454,6.12833985,5.494410698,0.346162317545964,0,0.0034209999999999,2
"150",2.202218,2.1869,-0.0391,1.4051,13.7199,-1.0749,9.2718,-1.7474,-2.5793,-1.9454,5.95836643,5.38497659,0.292272681764215,0,0.00376299999999974,2
"151",2.206705,2.1519,-0.0712,1.3875,13.7199,-1.0749,9.2718,-1.7474,-2.5793,-1.9454,5.7608993,5.291241398,0.23205351619849,0,0.00448700000000013,2
"152",2.212971,2.1014,-0.1045,1.3823,13.7199,-1.0749,9.2718,-1.7474,-2.5793,-1.9454,5.5375555,5.217252919,0.177119101567446,0,0.0062660000000001,2
"153",2.214332,2.0498,-0.1377,1.3888,13.7199,-1.0749,9.2718,-1.7474,-2.5793,-1.9454,5.34940677,5.17150999,0.140485831888032,0,0.00136100000000017,2
"154",2.214821,2.0498,-0.1377,1.3888,12.1603,-2.9375,8.8969,-1.7474,-2.5793,-1.9454,5.34940677,5.151423931,0.125818208903554,0,0.000488999999999962,2
"155",2.216061,2.0498,-0.1377,1.3888,12.1603,-2.9375,8.8969,-1.2787,-1.0843,-3.7302,5.34940677,5.133893794,0.105786043340317,0,0.00123999999999969,2
"156",2.23408,1.7729,-0.2867,1.6111,12.1603,-2.9375,8.8969,-1.2787,-1.0843,-3.7302,5.02101451,5.003357078,0.160233861266503,0,0.0180190000000002,2
"157",2.234592,1.7729,-0.2867,1.6111,9.6732,-4.8616,10.6117,-1.2787,-1.0843,-3.7302,5.02101451,4.954822366,0.217546850467467,0,0.000512000000000068,2
"158",2.239611,1.7194,-0.3163,1.6804,9.6732,-4.8616,10.6117,-1.2787,-1.0843,-3.7302,5.08012621,4.894855478,0.272884884296307,0,0.00501899999999988,2
"159",2.24281,1.6691,-0.3399,1.7456,9.6732,-4.8616,10.6117,-1.2787,-1.0843,-3.7302,5.14854618,4.818556183,0.31822726567253,0,0.00319899999999995,2
